id,code,dosage,Name,
15274,74935,0.05%,FLUOCINONIDE,
15275,74936,375MG,NAPROXEN,
15276,74936,500MG,NAPROXEN,
15277,74937,100MG/5ML,CHILDREN'S IBUPROFEN,
15278,74939,5MG/ML,DIPYRIDAMOLE,
15279,74940,0.5MG,CLONAZEPAM,
15280,74940,1MG,CLONAZEPAM,
15281,74940,2MG,CLONAZEPAM,
15282,74941,5MG/ML,DILTIAZEM HYDROCHLORIDE,
15283,74942,200MG,ETODOLAC,
15284,74942,300MG,ETODOLAC,
15285,74943,240MG,DILTIAZEM HYDROCHLORIDE,
15286,74943,180MG,DILTIAZEM HYDROCHLORIDE,
15287,74943,120MG,DILTIAZEM HYDROCHLORIDE,
15288,74944,10MG/ML,ATRACURIUM BESYLATE PRESERVATIVE FREE,
15289,74945,10MG/ML,ATRACURIUM BESYLATE,
15290,74946,400MG,ACYCLOVIR,
15291,74946,800MG,ACYCLOVIR,
15292,74947,25MG,CLOMIPRAMINE HYDROCHLORIDE,
15293,74947,50MG,CLOMIPRAMINE HYDROCHLORIDE,
15294,74947,75MG,CLOMIPRAMINE HYDROCHLORIDE,
15295,74948,100MG,CIMETIDINE,
15296,74948,200MG,CIMETIDINE,
15297,74949,25MG,CLOZAPINE,
15298,74949,100MG,CLOZAPINE,
15299,74949,12.5MG,CLOZAPINE,
15300,74949,50MG,CLOZAPINE,
15301,74951,325MG;50MG;40MG;30MG,BUTALBITAL ASPIRIN CAFFEINE AND CODEINE PHOSPHATE,
15302,74952,5MG/ML,DIPYRIDAMOLE,
15303,74953,25MG,CLOMIPRAMINE HYDROCHLORIDE,
15304,74953,50MG,CLOMIPRAMINE HYDROCHLORIDE,
15305,74953,75MG,CLOMIPRAMINE HYDROCHLORIDE,
15306,74955,10MG,KETOROLAC TROMETHAMINE,
15307,74956,5MG/ML,DIPYRIDAMOLE,
15308,74958,25MG,CLOMIPRAMINE HYDROCHLORIDE,
15309,74958,50MG,CLOMIPRAMINE HYDROCHLORIDE,
15310,74958,75MG,CLOMIPRAMINE HYDROCHLORIDE,
15311,74961,200MG,CIMETIDINE,
15312,74962,400MG,PENTOXIL,
15313,74963,200MG,CIMETIDINE,
15314,74964,0.5MG,CLONAZEPAM,
15315,74964,1MG,CLONAZEPAM,
15316,74964,2MG,CLONAZEPAM,
15317,74966,25MG/ML,FLUPHENAZINE DECANOATE,
15318,74967,50MG,NITROFURANTOIN,
15319,74967,100MG,NITROFURANTOIN,
15320,74968,20MG/ML,ETOPOSIDE,
15321,74969,EQ 500MG BASE/VIAL,ACYCLOVIR SODIUM,
15322,74969,EQ 1GM BASE/VIAL,ACYCLOVIR SODIUM,
15323,74970,25MG;37.5MG,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,
15324,74971,200MG,KETOCONAZOLE,
15325,74972,100MG,CIMETIDINE,
15326,74973,EQ 50MG BASE/5ML,PRIMSOL,
15327,74974,2MG/ML,LORAZEPAM,
15328,74975,200MG,ACYCLOVIR,
15329,74976,400MG,ACYCLOVIR,
15330,74976,800MG,ACYCLOVIR,
15331,74977,200MG,ACYCLOVIR,
15332,74978,100MG/5ML,IBUPROFEN,
15333,74979,0.5MG,CLONAZEPAM,
15334,74979,1MG,CLONAZEPAM,
15335,74979,2MG,CLONAZEPAM,
15336,74980,400MG,ACYCLOVIR,
15337,74980,800MG,ACYCLOVIR,
15338,74983,20MG/ML,ETOPOSIDE,
15339,74984,120MG,DILTIAZEM HYDROCHLORIDE,
15340,74984,180MG,DILTIAZEM HYDROCHLORIDE,
15341,74984,240MG,DILTIAZEM HYDROCHLORIDE,
15342,74984,300MG,DILTIAZEM HYDROCHLORIDE,
15343,74986,50MG,DICLOFENAC SODIUM,
15344,74986,75MG,DICLOFENAC SODIUM,
15345,74988,385MG;30MG;25MG,ORPHENADRINE CITRATE ASPIRIN AND CAFFEINE,
15346,74988,770MG;60MG;50MG,ORPHENADRINE CITRATE ASPIRIN AND CAFFEINE,
15347,74989,100MG,LABETALOL HYDROCHLORIDE,
15348,74989,200MG,LABETALOL HYDROCHLORIDE,
15349,74989,300MG,LABETALOL HYDROCHLORIDE,
15350,74991,1MG/5ML,LOPERAMIDE HYDROCHLORIDE,
15351,74992,0.6MG/HR,NITROGLYCERIN,
15352,74992,0.4MG/HR,NITROGLYCERIN,
15353,74992,0.2MG/HR,NITROGLYCERIN,
15354,74992,0.1MG/HR,NITROGLYCERIN,
15355,74993,15MG/ML,KETOROLAC TROMETHAMINE,
15356,74993,30MG/ML,KETOROLAC TROMETHAMINE,
15357,74995,EQ 12.5MG BASE/ML,DOBUTAMINE HYDROCHLORIDE,
15358,74997,5MG/5ML,OXYBUTYNIN CHLORIDE,
15359,75000,EQ 150MG BASE,RANITIDINE HYDROCHLORIDE,
15360,75000,EQ 300MG BASE,RANITIDINE HYDROCHLORIDE,
15361,75004,5MG/ML,DILTIAZEM HYDROCHLORIDE,
15362,75005,51%,IOPAMIDOL-250,
15363,75005,61%,IOPAMIDOL-300,
15364,75005,76%,IOPAMIDOL-370,
15365,75006,0.12%,CHLORHEXIDINE GLUCONATE,
15366,75008,0.05%,FLUOCINONIDE,
15367,75009,400MG,ETODOLAC,
15368,75009,500MG,ETODOLAC,
15369,75010,200MG,IBUPROFEN,
15370,75012,400MG,ETODOLAC,
15371,75012,500MG,ETODOLAC,
15372,75014,1%,PERMETHRIN,
15373,75015,EQ 500MG BASE/VIAL,ACYCLOVIR SODIUM,
15374,75020,500MG,HYDROXYUREA,
15375,75020,250MG,HYDROXYUREA,
15376,75021,400MG,ACYCLOVIR,
15377,75021,800MG,ACYCLOVIR,
15378,75022,5MG,BUSPIRONE HYDROCHLORIDE,
15379,75022,10MG,BUSPIRONE HYDROCHLORIDE,
15380,75022,15MG,BUSPIRONE HYDROCHLORIDE,
15381,75022,30MG,BUSPIRONE HYDROCHLORIDE,
15382,75025,2MG/ML,LORAZEPAM,
15383,75027,0.05%,CLOBETASOL PROPIONATE,
15384,75028,400MG,PENTOXIFYLLINE,
15385,75030,37.5MG,PEMOLINE,
15386,75030,75MG,PEMOLINE,
15387,75030,18.75MG,PEMOLINE,
15388,75033,0.1MG/HR,NITROGLYCERIN,
15389,75034,600MG,GEMFIBROZIL,
15390,75036,1MG/ML,CISPLATIN,
15391,75037,20MG,ISOSORBIDE MONONITRATE,
15392,75037,10MG,ISOSORBIDE MONONITRATE,
15393,75039,5MG/5ML,OXYBUTYNIN CHLORIDE,
15394,75040,10MG/ML,PROPOFOL,
15395,75041,60MG,ISOSORBIDE MONONITRATE,
15396,75042,0.2%,HYDROCORTISONE VALERATE,
15397,75043,0.2%,HYDROCORTISONE VALERATE,
15398,75045,1MG/ML,BUTORPHANOL TARTRATE PRESERVATIVE FREE,
15399,75045,2MG/ML,BUTORPHANOL TARTRATE PRESERVATIVE FREE,
15400,75046,2MG/ML,BUTORPHANOL TARTRATE,
15401,75047,EQ 200MG BASE,ACEBUTOLOL HYDROCHLORIDE,
15402,75047,EQ 400MG BASE,ACEBUTOLOL HYDROCHLORIDE,
15403,75048,2.5MG,ENALAPRIL MALEATE,
15404,75048,5MG,ENALAPRIL MALEATE,
15405,75048,10MG,ENALAPRIL MALEATE,
15406,75048,20MG,ENALAPRIL MALEATE,
15407,75049,EQ 10MG BASE,FLUOXETINE HYDROCHLORIDE,
15408,75049,EQ 20MG BASE,FLUOXETINE HYDROCHLORIDE,
15409,75049,EQ 40MG BASE,FLUOXETINE HYDROCHLORIDE,
15410,75050,EQ 0.5% BASE,ALBUTEROL SULFATE,
15411,75051,EQ 5MG BASE/5ML,METOCLOPRAMIDE HYDROCHLORIDE,
15412,75052,25MG;37.5MG,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,
15413,75055,25MG;15MG,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,
15414,75055,25MG;25MG,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,
15415,75055,50MG;25MG,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,
15416,75055,50MG;15MG,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,
15417,75057,0.05%,CLOBETASOL PROPIONATE,
15418,75058,50MG,FLURBIPROFEN,
15419,75058,100MG,FLURBIPROFEN,
15420,75060,50MG/5ML,AMANTADINE HYDROCHLORIDE,
15421,75061,375MG,NAPROXEN,
15422,75061,500MG,NAPROXEN,
15423,75062,40MG,FAMOTIDINE,
15424,75062,20MG,FAMOTIDINE,
15425,75063,EQ 0.083% BASE,ALBUTEROL SULFATE,
15426,75065,EQ 50MG BASE/ML,ACYCLOVIR SODIUM,
15427,75067,10MG/ML,CROMOLYN SODIUM,
15428,75069,400MG,ETODOLAC,
15429,75071,200MG,ETODOLAC,
15430,75071,300MG,ETODOLAC,
15431,75072,120MG,VERAPAMIL HYDROCHLORIDE,
15432,75072,240MG,VERAPAMIL HYDROCHLORIDE,
15433,75073,0.2MG/HR,NITROGLYCERIN,
15434,75074,400MG,ETODOLAC,
15435,75074,500MG,ETODOLAC,
15436,75075,0.4MG/HR,NITROGLYCERIN,
15437,75076,0.1MG/HR,NITROGLYCERIN,
15438,75077,650MG,ACETAMINOPHEN,
15439,75078,200MG,ETODOLAC,
15440,75078,300MG,ETODOLAC,
15441,75079,5MG,OXYBUTYNIN CHLORIDE,
15442,75082,40MG,METHADONE HYDROCHLORIDE,
15443,75085,0.2%,HYDROCORTISONE VALERATE,
15444,75086,5MG/ML,DILTIAZEM HYDROCHLORIDE,
15445,75088,4%,CROMOPTIC,
15446,75089,250MG,TICLOPIDINE HYDROCHLORIDE,
15447,75090,200MG,ACYCLOVIR,
15448,75091,50MG;200MG,CARBIDOPA AND LEVODOPA,
15449,75091,25MG;100MG,CARBIDOPA AND LEVODOPA,
15450,75093,400MG,PENTOXIFYLLINE,
15451,75094,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15452,75095,100MG,ETHAMBUTOL HYDROCHLORIDE,
15453,75095,400MG,ETHAMBUTOL HYDROCHLORIDE,
15454,75099,EQ 5MG BASE/5ML,PREDNISOLONE SODIUM PHOSPHATE,
15455,75100,EQ 5MG BASE,BROMOCRIPTINE MESYLATE,
15456,75101,200MG,ACYCLOVIR,
15457,75102,10MG/ML,PROPOFOL,
15458,75103,5MG/5ML;25MG/5ML,CODAMINE,
15459,75104,400MG,ETODOLAC,
15460,75104,500MG,ETODOLAC,
15461,75105,1.25MG,INDAPAMIDE,
15462,75105,2.5MG,INDAPAMIDE,
15463,75106,5MG/ML,DILTIAZEM HYDROCHLORIDE,
15464,75107,400MG,PENTOXIFYLLINE,
15465,75108,30MG,NIFEDIPINE,
15466,75109,EQ 1MG BASE,GUANFACINE HYDROCHLORIDE,
15467,75109,EQ 2MG BASE,GUANFACINE HYDROCHLORIDE,
15468,75110,EQ 300MG BASE/5ML,CIMETIDINE HYDROCHLORIDE,
15469,75111,0.02%,IPRATROPIUM BROMIDE,
15470,75113,100MG,LABETALOL HYDROCHLORIDE,
15471,75113,200MG,LABETALOL HYDROCHLORIDE,
15472,75113,300MG,LABETALOL HYDROCHLORIDE,
15473,75114,EQ 50MG BASE/ML,ACYCLOVIR,
15474,75115,0.2MG/HR,NITROGLYCERIN,
15475,75115,0.4MG/HR,NITROGLYCERIN,
15476,75116,120MG,DILTIAZEM HYDROCHLORIDE,
15477,75116,180MG,DILTIAZEM HYDROCHLORIDE,
15478,75116,240MG,DILTIAZEM HYDROCHLORIDE,
15479,75116,300MG,DILTIAZEM HYDROCHLORIDE,
15480,75117,EQ 15MG BASE/5ML,ORAPRED,
15481,75119,5MG,BUSPIRONE HYDROCHLORIDE,
15482,75119,10MG,BUSPIRONE HYDROCHLORIDE,
15483,75119,15MG,BUSPIRONE HYDROCHLORIDE,
15484,75122,100MG,CIMETIDINE,
15485,75122,200MG,CIMETIDINE,
15486,75124,240MG,DILTIAZEM HYDROCHLORIDE,
15487,75124,120MG,DILTIAZEM HYDROCHLORIDE,
15488,75124,180MG,DILTIAZEM HYDROCHLORIDE,
15489,75126,200MG,ETODOLAC,
15490,75126,300MG,ETODOLAC,
15491,75128,30MG,AFEDITAB CR,
15492,75129,EQ 0.083% BASE,ALBUTEROL SULFATE,
15493,75132,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15494,75133,100MG,LABETALOL HYDROCHLORIDE,
15495,75133,200MG,LABETALOL HYDROCHLORIDE,
15496,75133,300MG,LABETALOL HYDROCHLORIDE,
15497,75135,200MG,PACERONE,
15498,75135,100MG,PACERONE,
15499,75136,2.5MG/ML,VERAPAMIL HYDROCHLORIDE,
15500,75137,5MG/5ML,OXYBUTYNIN CHLORIDE,
15501,75138,120MG,VERAPAMIL HYDROCHLORIDE,
15502,75138,180MG,VERAPAMIL HYDROCHLORIDE,
15503,75138,240MG,VERAPAMIL HYDROCHLORIDE,
15504,75139,200MG,IBUPROFEN,
15505,75140,EQ 5MG BASE,TERAZOSIN HYDROCHLORIDE,
15506,75140,EQ 1MG BASE,TERAZOSIN HYDROCHLORIDE,
15507,75140,EQ 2MG BASE,TERAZOSIN HYDROCHLORIDE,
15508,75140,EQ 10MG BASE,TERAZOSIN HYDROCHLORIDE,
15509,75141,385MG;30MG;25MG,ORPHENGESIC,
15510,75141,770MG;60MG;50MG,ORPHENGESIC FORTE,
15511,75143,500MG,HYDROXYUREA,
15512,75143,250MG,HYDROXYUREA,
15513,75145,5MG,SELEGILINE HYDROCHLORIDE,
15514,75147,20MG,ISOSORBIDE MONONITRATE,
15515,75149,250MG,TICLOPIDINE HYDROCHLORIDE,
15516,75150,0.5MG,CLONAZEPAM,
15517,75150,1MG,CLONAZEPAM,
15518,75150,2MG,CLONAZEPAM,
15519,75151,500MG/ML,MAGNESIUM SULFATE,
15520,75152,50MG,DICLOFENAC POTASSIUM,
15521,75153,120MG,PSEUDOEPHEDRINE HYDROCHLORIDE,
15522,75154,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15523,75154,EQ 1MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15524,75155,60MG,ISOSORBIDE MONONITRATE,
15525,75155,30MG,ISOSORBIDE MONONITRATE,
15526,75155,120MG,ISOSORBIDE MONONITRATE,
15527,75160,1MG/ML,METOPROLOL TARTRATE,
15528,75161,250MG,TICLOPIDINE HYDROCHLORIDE,
15529,75162,25MG,CLOZAPINE,
15530,75162,100MG,CLOZAPINE,
15531,75163,EQ 0.5% BASE,TIMOLOL MALEATE,
15532,75164,10MG/VIAL,VECURONIUM BROMIDE,
15533,75164,20MG/VIAL,VECURONIUM BROMIDE,
15534,75165,EQ 150MG BASE,RANITIDINE HYDROCHLORIDE,
15535,75165,EQ 300MG BASE,RANITIDINE HYDROCHLORIDE,
15536,75166,60MG,ISOSORBIDE MONONITRATE,
15537,75167,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15538,75168,EQ 200MG BASE,NAPROXEN SODIUM,
15539,75170,1MG/ML,BUTORPHANOL TARTRATE PRESERVATIVE FREE,
15540,75170,2MG/ML,BUTORPHANOL TARTRATE PRESERVATIVE FREE,
15541,75172,100MG/60ML,COLOCORT,
15542,75174,1.5MG,GLYBURIDE (MICRONIZED),
15543,75174,3MG,GLYBURIDE (MICRONIZED),
15544,75175,10MG/ML,CROMOLYN SODIUM,
15545,75176,EQ 50MG BASE/ML,HALOPERIDOL DECANOATE,
15546,75176,EQ 100MG BASE/ML,HALOPERIDOL DECANOATE,
15547,75178,5MG,ENALAPRIL MALEATE,
15548,75178,2.5MG,ENALAPRIL MALEATE,
15549,75178,10MG,ENALAPRIL MALEATE,
15550,75178,20MG,ENALAPRIL MALEATE,
15551,75179,750MG,NABUMETONE,
15552,75180,EQ 150MG BASE,RANITIDINE HYDROCHLORIDE,
15553,75180,EQ 300MG BASE,RANITIDINE HYDROCHLORIDE,
15554,75181,EQ 5MG BASE/5ML,PREDNISOLONE SODIUM PHOSPHATE,
15555,75182,0.1MG/24HR,ESTRADIOL,
15556,75182,0.075MG/24HR,ESTRADIOL,
15557,75182,0.025MG/24HR,ESTRADIOL,
15558,75182,0.0375MG/24HR,ESTRADIOL,
15559,75182,0.06MG/24HR,ESTRADIOL,
15560,75182,0.05MG/24HR,ESTRADIOL,
15561,75183,EQ 5MG BASE/5ML,PREDNISOLONE SODIUM PHOSPHATE,
15562,75184,6MG/ML,PACLITAXEL,
15563,75185,75MG,DICLOFENAC SODIUM,
15564,75185,25MG,DICLOFENAC SODIUM,
15565,75185,50MG,DICLOFENAC SODIUM,
15566,75187,0.05%,DIFLORASONE DIACETATE,
15567,75188,200MG,AMIODARONE HYDROCHLORIDE,
15568,75189,500MG,NABUMETONE,
15569,75189,750MG,NABUMETONE,
15570,75190,6MG/ML,PACLITAXEL,
15571,75191,400MG,PENTOXIFYLLINE,
15572,75192,10MG/ML,FAMOTIDINE,
15573,75193,10MG/ML,FAMOTIDINE,
15574,75194,10MG/ML,FAMOTIDINE,
15575,75196,0.5MG/ML,ALPROSTADIL,
15576,75199,400MG,PENTOXIFYLLINE,
15577,75201,1.25MG,INDAPAMIDE,
15578,75201,2.5MG,INDAPAMIDE,
15579,75203,150MG,PROPAFENONE HYDROCHLORIDE,
15580,75203,225MG,PROPAFENONE HYDROCHLORIDE,
15581,75205,0.05%,CLOBETASOL PROPIONATE,
15582,75206,100MG/VIAL,CYTOSAR-U,
15583,75206,500MG/VIAL,CYTOSAR-U,
15584,75206,2GM/VIAL,CYTOSAR-U,
15585,75206,1GM/VIAL,CYTOSAR-U,
15586,75207,EQ 10MG BASE,FLUOXETINE HYDROCHLORIDE,
15587,75207,EQ 20MG BASE,FLUOXETINE HYDROCHLORIDE,
15588,75207,EQ 40MG BASE,FLUOXETINE HYDROCHLORIDE,
15589,75208,EQ 150MG BASE,RANITIDINE HYDROCHLORIDE,
15590,75208,EQ 300MG BASE,RANITIDINE HYDROCHLORIDE,
15591,75209,10MG,LORATADINE,
15592,75211,400MG,ACYCLOVIR,
15593,75211,800MG,ACYCLOVIR,
15594,75212,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15595,75213,0.1%,TRETINOIN,
15596,75215,100MG,LABETALOL HYDROCHLORIDE,
15597,75215,200MG,LABETALOL HYDROCHLORIDE,
15598,75215,300MG,LABETALOL HYDROCHLORIDE,
15599,75217,40MG/ML,IBUPROFEN,
15600,75218,10MG/VIAL,VECURONIUM BROMIDE,
15601,75218,20MG/VIAL,VECURONIUM BROMIDE,
15602,75219,50MG,DICLOFENAC POTASSIUM,
15603,75220,0.004MG/ML,DESMOPRESSIN ACETATE,
15604,75221,EQ 0.5MG BASE/ML,ALFENTANIL,
15605,75222,15MG/ML,KETOROLAC TROMETHAMINE,
15606,75222,30MG/ML,KETOROLAC TROMETHAMINE,
15607,75223,100MG,LABETALOL HYDROCHLORIDE,
15608,75223,200MG,LABETALOL HYDROCHLORIDE,
15609,75223,300MG,LABETALOL HYDROCHLORIDE,
15610,75224,0.05%,CLOBETASOL PROPIONATE,
15611,75225,99.9%,ISOFLURANE,
15612,75226,400MG,ETODOLAC,
15613,75226,500MG,ETODOLAC,
15614,75227,375MG,NAPROXEN,
15615,75227,500MG,NAPROXEN,
15616,75228,30MG/ML,KETOROLAC TROMETHAMINE,
15617,75229,50MG,DICLOFENAC POTASSIUM,
15618,75230,30MG/ML,KETOROLAC TROMETHAMINE,
15619,75230,15MG/ML,KETOROLAC TROMETHAMINE,
15620,75231,325MG;50MG;40MG;30MG,BUTALBITAL ASPIRIN CAFFEINE AND CODEINE PHOSPHATE,
15621,75232,2MG,LOPERAMIDE HYDROCHLORIDE,
15622,75233,0.05MG/24HR,ESTRADIOL,
15623,75235,10MG/5ML,METAPROTERENOL SULFATE,
15624,75237,80MG,SOTALOL HYDROCHLORIDE,
15625,75237,120MG,SOTALOL HYDROCHLORIDE,
15626,75237,160MG,SOTALOL HYDROCHLORIDE,
15627,75237,240MG,SOTALOL HYDROCHLORIDE,
15628,75238,80MG,SOTALOL HYDROCHLORIDE,
15629,75238,120MG,SOTALOL HYDROCHLORIDE,
15630,75238,160MG,SOTALOL HYDROCHLORIDE,
15631,75238,240MG,SOTALOL HYDROCHLORIDE,
15632,75239,5MG/ML,LABETALOL HYDROCHLORIDE,
15633,75240,5MG/ML,LABETALOL HYDROCHLORIDE,
15634,75241,10MG/ML,FUROSEMIDE,
15635,75242,5MG/ML,LABETALOL HYDROCHLORIDE,
15636,75243,EQ 1MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15637,75243,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15638,75245,EQ 20MG BASE,FLUOXETINE HYDROCHLORIDE,
15639,75245,EQ 10MG BASE,FLUOXETINE HYDROCHLORIDE,
15640,75245,EQ 40MG BASE,FLUOXETINE HYDROCHLORIDE,
15641,75247,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15642,75247,EQ 1MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15643,75249,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15644,75250,EQ 15MG BASE/5ML,PREDNISOLONE SODIUM PHOSPHATE,
15645,75252,50MG,AZASAN,
15646,75252,25MG,AZASAN,
15647,75252,75MG,AZASAN,
15648,75252,100MG,AZASAN,
15649,75253,250MG,TICLOPIDINE HYDROCHLORIDE,
15650,75254,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15651,75256,0.15MG;0.03MG,DESOGESTREL AND ETHINYL ESTRADIOL,
15652,75256,0.15MG;0.03MG,DESOGESTREL AND ETHINYL ESTRADIOL,
15653,75259,500MG/VIAL,DACARBAZINE,
15654,75259,200MG/VIAL,DACARBAZINE,
15655,75260,0.05%,TRETINOIN,
15656,75262,EQ 2MG BASE/5ML,ALBUTEROL SULFATE,
15657,75263,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15658,75264,0.025%,TRETINOIN,
15659,75265,0.05%,TRETINOIN,
15660,75269,30MG,NIFEDIPINE,
15661,75269,60MG,NIFEDIPINE,
15662,75270,200MG,KETOPROFEN,
15663,75270,100MG,KETOPROFEN,
15664,75270,150MG,KETOPROFEN,
15665,75271,10MG/ML,CROMOLYN SODIUM,
15666,75272,5MG,BUSPIRONE HYDROCHLORIDE,
15667,75272,10MG,BUSPIRONE HYDROCHLORIDE,
15668,75272,15MG,BUSPIRONE HYDROCHLORIDE,
15669,75273,200MG,KETOCONAZOLE,
15670,75274,50MG,NALTREXONE HYDROCHLORIDE,
15671,75276,EQ 0.05% BASE,BETAMETHASONE DIPROPIONATE,
15672,75278,6MG/ML,PACLITAXEL,
15673,75279,0.05%,CLOBETASOL PROPIONATE,
15674,75280,500MG,NABUMETONE,
15675,75280,750MG,NABUMETONE,
15676,75281,50MG,DICLOFENAC SODIUM,
15677,75281,75MG,DICLOFENAC SODIUM,
15678,75282,4%,CROMOLYN SODIUM,
15679,75284,10MG,KETOROLAC TROMETHAMINE,
15680,75285,200MG,CIMETIDINE,
15681,75286,18.75MG,PEMOLINE,
15682,75286,37.5MG,PEMOLINE,
15683,75286,75MG,PEMOLINE,
15684,75287,18.75MG,PEMOLINE,
15685,75287,37.5MG,PEMOLINE,
15686,75287,75MG,PEMOLINE,
15687,75288,0.03MG;0.3MG,LOW-OGESTREL-21,
15688,75288,0.03MG;0.3MG,LOW-OGESTREL-28,
15689,75289,60MG,NIFEDIPINE,
15690,75289,30MG,NIFEDIPINE,
15691,75290,30MG/VIAL,PAMIDRONATE DISODIUM,
15692,75290,90MG/VIAL,PAMIDRONATE DISODIUM,
15693,75292,EQ 20MG BASE/5ML,FLUOXETINE HYDROCHLORIDE,
15694,75293,EQ 1MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15695,75293,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15696,75294,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15697,75295,15MG,MORPHINE SULFATE,
15698,75295,30MG,MORPHINE SULFATE,
15699,75295,60MG,MORPHINE SULFATE,
15700,75295,100MG,MORPHINE SULFATE,
15701,75295,200MG,MORPHINE SULFATE,
15702,75296,EQ 75MG BASE,RANITIDINE HYDROCHLORIDE,
15703,75297,6MG/ML,PACLITAXEL,
15704,75298,125MG,FLUTAMIDE,
15705,75299,15MG/ML,KETOROLAC TROMETHAMINE,
15706,75299,30MG/ML,KETOROLAC TROMETHAMINE,
15707,75300,10MG,LOVASTATIN,
15708,75300,20MG,LOVASTATIN,
15709,75300,40MG,LOVASTATIN,
15710,75302,20MG,FAMOTIDINE,
15711,75302,40MG,FAMOTIDINE,
15712,75303,5MG/ML,LABETALOL HYDROCHLORIDE,
15713,75305,EQ 100MG BASE/ML,HALOPERIDOL DECANOATE,
15714,75306,30MG,ISOSORBIDE MONONITRATE,
15715,75306,60MG,ISOSORBIDE MONONITRATE,
15716,75309,250MG,TICLOPIDINE HYDROCHLORIDE,
15717,75310,75MG,BUPROPION HYDROCHLORIDE,
15718,75310,100MG,BUPROPION HYDROCHLORIDE,
15719,75311,20MG,FAMOTIDINE,
15720,75311,40MG,FAMOTIDINE,
15721,75312,10MG,FAMOTIDINE,
15722,75313,0.02%,IPRATROPIUM BROMIDE,
15723,75314,200MG,KETOCONAZOLE,
15724,75315,200MG,AMIODARONE HYDROCHLORIDE,
15725,75315,400MG,AMIODARONE HYDROCHLORIDE,
15726,75316,250MG,TICLOPIDINE HYDROCHLORIDE,
15727,75317,EQ 1MG BASE,TERAZOSIN HYDROCHLORIDE,
15728,75317,EQ 2MG BASE,TERAZOSIN HYDROCHLORIDE,
15729,75317,EQ 5MG BASE,TERAZOSIN HYDROCHLORIDE,
15730,75317,EQ 10MG BASE,TERAZOSIN HYDROCHLORIDE,
15731,75318,250MG,TICLOPIDINE HYDROCHLORIDE,
15732,75319,200MG,KETOCONAZOLE,
15733,75321,5MG,SELEGILINE HYDROCHLORIDE,
15734,75323,17.6MG/100ML;325.3MG/100ML;119.3MG/100ML;643MG/100ML,CARDIOPLEGIC IN PLASTIC CONTAINER,
15735,75324,EQ 1MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15736,75324,EQ 5MG BASE/ML,MIDAZOLAM HYDROCHLORIDE,
15737,75325,0.05%,EMBELINE E,
15738,75326,250MG,TICLOPIDINE HYDROCHLORIDE,
15739,75327,EQ 15MG BASE,LEUCOVORIN CALCIUM,
15740,75328,18.75MG,PEMOLINE,
15741,75328,37.5MG,PEMOLINE,
15742,75328,75MG,PEMOLINE,
15743,75329,2%200MG,MICONAZOLE NITRATE COMBINATION PACK,
15744,75331,0.05%,DIFLORASONE DIACETATE,
15745,75333,10MG/ML,CROMOLYN SODIUM,
15746,75337,375MG,NAPROXEN,
15747,75337,500MG,NAPROXEN,
15748,75338,0.05%,CLOBETASOL PROPIONATE,
15749,75339,500MG,SULFASALAZINE,
15750,75340,500MG,HYDROXYUREA,
15751,75341,200MG,KETOCONAZOLE,
15752,75342,1MG/ML,BUTORPHANOL TARTRATE,
15753,75342,2MG/ML,BUTORPHANOL TARTRATE,
15754,75343,EQ 0.083% BASE,ALBUTEROL SULFATE,
15755,75345,200MG,CIMETIDINE,
15756,75346,10MG/ML,CROMOLYN SODIUM,
15757,75347,10MG,OMEPRAZOLE,
15758,75347,20MG,OMEPRAZOLE,
15759,75347,40MG,OMEPRAZOLE,
15760,75348,15MG/ML,KETOROLAC TROMETHAMINE,
15761,75348,30MG/ML,KETOROLAC TROMETHAMINE,
15762,75350,100MG,GABAPENTIN,
15763,75350,300MG,GABAPENTIN,
15764,75350,400MG,GABAPENTIN,
15765,75351,325MG;50MG;40MG;30MG,BUTALBITAL ASPIRIN CAFFEINE AND CODEINE PHOSPHATE,
15766,75352,5MG,SELEGILINE HYDROCHLORIDE,
